"","Query Mass","Database Mass (neutral mass)","rt","Isotope","Adduct","Name","spectra","Biofluid","ENTRY","p.adj","p","Fisher.Test","Mean Class plasma","Mean Class plasma_ringer_palm","Median Class plasma","Median Class plasma_ringer_palm","plasma","plasma_ringer_palm","X1","X2","X3","X4","X5","X6","X7","X8"
"30",265.2525,"Unknown","7.16","[29][M]+","[M+H]+ 264.245","Unknown","4","unknown","unknown",0.332844947337404,0.332844947337404,NA,54250594.641337,42746735.2569965,49231776.0964067,36896371.0503353,4,4,46183506.4856226,76861579.5962165,52280045.7071907,41677246.776318,40840853.5839985,32951888.5166721,64804707.3848437,32389491.5424714
"31",266.2557,"Unknown","7.16","[29][M+1]+","","Unknown","4","unknown","unknown",0.312594791535334,0.312594791535334,NA,9143979.78616384,6870375.06624712,8062840.56475365,5962096.75655477,4,4,7571558.52537841,13504523.8694606,8554122.60412888,6945714.14568753,6913432.79543558,5010760.71767396,10881980.4565313,4675326.29534766
"32",282.0545,"Unknown","7.16","","[M+K+HCOOH]+ 197.091 [M+Na+HCOOH]+ 213.065 [M+NH4+HCOOH]+ 218.02 [M+H+HCOOH]+ 235.047","Unknown","4","unknown","unknown",0.345134105708464,0.345134105708464,NA,2918613.53249075,2134138.04220009,2684002.12802623,1825961.12883769,4,4,2670156.17163477,4417470.86011367,2697848.08441768,1888979.01379687,2255264.05938086,1396658.19829452,3640170.79823436,1244459.11289062
"33",282.2593,"281.248047","7.16","",""," Petroselinic acid ","4","Not Available","HMDB02080 ",0.847079060389213,0.847079060389213,NA,9869149.65161308,9023263.49482783,10328526.1782714,7385280.91495228,3,4,8969148.4458322,18115193.8180856,11687903.9107105,704352.431823941,8279205.41204132,6259615.6680786,15062876.4813282,6491356.41786325
"34",282.2788,"281.271851","7.16","[38][M]+","[M+NH4]+ 264.245"," Oleamide ","4","Not Available","HMDB02117 ",0.36211436231983,0.36211436231983,NA,1037770938.05588,824442827.964515,947171846.383672,688664445.267931,4,4,879725296.667333,1453710530.16547,1014618396.10001,803029529.290707,727028723.613281,650300166.922581,1299591824.53491,620850596.787284
"35",226.3602,"Unknown","5.83","[12][M+1]+","","Unknown","1","unknown","unknown",0.562611590260372,0.562611590260372,NA,637561.571012254,1019433.24299443,539334.328879289,539617.990957586,3,4,1388888.51227653,327299.861846754,751368.795911825,82689.1140139103,653355.89169036,2632297.61407658,425880.090224813,366199.375985963
"36",282.2964,"Unknown","7.16","[39][M]+","[M+K]+ 243.334 [M+Na]+ 259.308 [M+NH4]+ 264.263 [M+H]+ 281.29","Unknown","4","unknown","unknown",0.0502975039270252,0.0502975039270252,NA,60611044.1990497,31946177.4423049,56618065.9235824,40805912.2052549,4,3,51385169.8429988,77933714.9571125,61850962.004166,51274329.9919217,40539162.5365691,41072661.8739406,3724793.24219036,42448092.1165194
"37",282.298,"Unknown","7.16","","[M+K]+ 243.334 [M+Na]+ 259.308 [M+NH4]+ 264.263 [M+H]+ 281.29","Unknown","4","unknown","unknown",0.444399292062328,0.444399292062328,NA,61335945.6905812,51466278.7635903,57440322.4987511,41800532.2945968,4,4,52126097.9175433,79974468.2101312,62754547.0799589,50488669.5546912,41281358.2357405,41276485.51455,80987564.9506174,42319706.353453
"38",282.504,"Unknown","7.16","","","Unknown","4","unknown","unknown",0.348897177292998,0.348897177292998,NA,3216326.90100063,2127278.9087281,2684906.71479724,1920380.52080771,4,3,2655007.02428589,5159694.63240021,2714806.4053086,2335799.54200782,2280329.92416643,1560431.11744898,4346462.77235155,321891.820945419
"39",283.282,"Unknown","7.16","[38][M+1]+","","Unknown","4","unknown","unknown",0.350843437711915,0.350843437711915,NA,198882780.382345,156043964.697331,181024128.144335,130645859.380687,4,4,169723759.974737,282961564.3743,192324496.313933,150521300.866409,140757321.41019,120534397.351185,246381337.361062,116502802.666887
"40",283.301,"282.292267","7.16","[39][M+1]+",""," Pristanal ","4","Not Available","HMDB01958 ",0.347784443132836,0.347784443132836,NA,14073715.3785183,10948762.312804,13021242.1169127,9468548.29986191,4,4,12032634.3188012,19842731.2838105,14009849.9150241,10409645.9964375,10377791.0645652,8559305.5351586,17504035.2565546,7353917.39493752
"41",366.2306,"Unknown","7.16","","[M+H]+ 365.224","Unknown","4","unknown","unknown",0.396633096966605,0.396633096966605,NA,13475099.7986722,10767241.8864592,12551173.5344542,8562986.9719781,4,4,13681147.5171635,18693555.0161477,11421199.551745,10104497.1096328,8344813.63028702,8578782.03449526,17598179.9715937,8547191.90946094
"42",369.2974,"Unknown","7.13","","[M+H]+ 368.292","Unknown","4","unknown","unknown",0.870453952003288,0.870453952003288,NA,6800011.64082898,7314468.34644528,6603200.26836873,7723611.12234131,4,4,11284075.1335394,8152677.46264551,5053723.07409196,2709570.89303905,4744937.81632711,11855253.5112743,1955397.62982421,10702284.4283555
"43",407.258,"Unknown","7.15","","[M+K]+ 368.292","Unknown","4","unknown","unknown",0.370687606064881,0.370687606064881,NA,10338221.9980986,8431900.72890098,9728704.07809428,7215055.29491609,4,4,9999915.91052623,14328996.3299677,9457492.24566232,7566483.50623826,7118293.05432452,6808578.22219362,12488914.1035781,7311817.53550767
"44",408.3079,"Unknown","7.16","","","Unknown","4","unknown","unknown",0.423014606552389,0.423014606552389,NA,16678507.8910443,32455145.6187733,9539216.22606618,23656455.3131191,4,4,43021554.7205563,11755372.8906948,4614044.39148849,7323059.56143752,77446554.2318167,5061117.61703815,21323885.5201172,25989025.106121
"45",434.219,"433.210052","7.16","","[M+Na+HCOOH]+ 365.224"," Dextrorphan O-glucuronide ","4","Not Available","HMDB10341 ",0.482189233368375,0.482189233368375,NA,3334080.56080635,2645782.33858113,2998473.8388072,2437932.56246696,4,4,3867524.28724721,5299044.84084042,2040329.72477059,2129423.39036718,2825912.19773065,2049952.92720326,3876411.25272655,1830852.97666405
"46",227.1992,"226.193283","5.85","[11][M+2]+",""," 5-Tetradecenoic acid ","1","Blood","HMDB00499 ",0.713918878456253,0.713918878456253,NA,17105812.5601635,21341587.783423,14571068.1352454,13301756.7667816,4,4,30981581.8669449,8299532.10321847,20173186.4324523,8968949.83803853,15055110.9011767,49511574.9745991,11548402.6323866,9251262.62552966
"47",477.4418,"Unknown","7.15","[113][M]+","[M+H]+ 476.434","Unknown","4","unknown","unknown",0.0994961451960723,0.0994961451960723,NA,54367160.3368902,8244269.39171363,52875096.553017,8172671.12753642,4,3,19042786.7746016,92675661.4669253,84038751.8331041,21711441.2729299,813791.390262151,4645882.32331111,15817943.9215195,11699459.9317617
"48",478.4445,"Unknown","7.15","[113][M+1]+","","Unknown","4","unknown","unknown",0.103525222403791,0.103525222403791,NA,16305034.9328342,1301101.74187779,15768108.7635696,374272.501332972,4,1,4768740.89712693,28915181.3070708,26197992.6888618,5338224.83827735,237704.369762897,169583.52213819,4286278.44270702,510840.632903047
"49",499.4235,"Unknown","7.15","","[M+Na]+ 476.434","Unknown","4","unknown","unknown",0.152450226151478,0.152450226151478,NA,20221987.6870754,1103935.02837945,13227752.6689625,622274.89450604,4,1,7750204.87862561,49021056.9703961,18705300.4592994,5411388.43998046,905903.627940014,49102.236158065,3122088.08834765,338646.161072067
"50",563.5503,"Unknown","7.16","","[M+K]+ 524.583 [M+Na]+ 540.557 [M+NH4]+ 545.512 [M+H]+ 562.539","Unknown","4","unknown","unknown",0.337200620519082,0.337200620519082,NA,24002914.7868503,15477018.1734416,19403690.764507,12013912.3312405,4,4,16841034.183964,42708087.1268717,21966347.3450499,14496190.4915157,14603432.6285945,9424392.03388653,29812973.4970548,8067274.53423046
"51",578.4259,"Unknown","7.18","","","Unknown","4","unknown","unknown",0.989196800349364,0.989196800349364,NA,9214319.27433025,9262085.50826031,12125909.2148539,9064716.86515151,3,4,12414454.9653036,11837363.4644042,0,12605458.6676133,11882296.3077812,10834877.3498264,7294556.38047657,7036611.99495705
"52",609.4748,"Unknown","7.18","[152][M+1]+","","Unknown","4","unknown","unknown",0.384323247025321,0.384323247025321,NA,6824257.94227632,10290639.1527865,6243874.54028704,10725948.833573,2,4,14757868.4699711,9930876.96961214,51414.2185600667,2556872.11096194,10664476.4272056,10787421.2399405,8023640.00367189,11687018.9403281
"53",613.429,"Unknown","7.17","","","Unknown","4","unknown","unknown",0.175832599414352,0.175832599414352,NA,6699521.90983244,12807570.4851011,7038038.07708166,11950796.487913,2,4,1667145.58946257,12408930.5647008,178842.751725062,12543168.7334414,18075744.6268517,12233502.2905526,9252944.3377266,11668090.6852735
"54",622.4528,"Unknown","7.16","","","Unknown","4","unknown","unknown",0.904168178545402,0.904168178545402,NA,10296940.7223778,10762963.4715468,13520750.2388551,10859139.7887026,3,4,13473185.8833058,13568314.5944044,0,14146262.4118008,13025549.0280086,12222905.2075223,9495374.36988284,8308025.28077342
"55",634.5547,"Unknown","7.17","","","Unknown","4","unknown","unknown",0.642532516569804,0.642532516569804,NA,78597589.4628307,53947806.5160269,48636658.5089324,55840429.7512277,4,4,209504418.961857,56277706.3762409,40995610.6416239,7612621.87160154,42820349.1097771,68860510.3926783,2916797.824125,101193568.737527
"56",635.4707,"634.459717","7.16","","[M+H]+ 634.464"," DG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0) ","4","Not Available","HMDB07346 ",0.0030037986573008,0.0030037986573008,NA,687767.751855606,3832540.02224129,840078.740354821,3881909.71357529,0,4,868168.185246289,811989.295463353,33909.9506414357,1037003.57607135,4746117.66185364,3256180.52568575,2820222.99996094,4507638.90146483
"57",227.1992,"226.193283","5.85","[11][M+2]+",""," 5Z-Tetradecenoic acid ","1","Blood","HMDB00521 ",0.713918878456253,0.713918878456253,NA,17105812.5601635,21341587.783423,14571068.1352454,13301756.7667816,4,4,30981581.8669449,8299532.10321847,20173186.4324523,8968949.83803853,15055110.9011767,49511574.9745991,11548402.6323866,9251262.62552966
"58",635.4707,"634.459717","7.16","","[M+H]+ 634.464"," DG(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z)/0:0) ","4","Not Available","HMDB07570 ",0.0030037986573008,0.0030037986573008,NA,687767.751855606,3832540.02224129,840078.740354821,3881909.71357529,0,4,868168.185246289,811989.295463353,33909.9506414357,1037003.57607135,4746117.66185364,3256180.52568575,2820222.99996094,4507638.90146483
"59",652.4987,"Unknown","7.16","","[M+NH4]+ 634.464","Unknown","4","unknown","unknown",0.952081142439444,0.952081142439444,NA,28616900.2542554,27926043.1457014,35083311.4789199,32861542.1571562,4,3,41439035.6075676,29287754.0746366,2861942.45161404,40878868.8832031,36337903.3557817,9643184.91271159,30422730.2544961,35300354.0598164
"60",653.4975,"Unknown","7.16","[157][M+1]+","","Unknown","4","unknown","unknown",0.161606031625808,0.161606031625808,NA,5071751.13886462,12975337.2281496,1188242.03067125,12987843.0764085,1,4,17896402.2472502,1070620.7619647,14118.2468657998,1305863.29937779,12769932.5030435,14529130.1226681,11396532.6371133,13205753.6497735
"61",666.4761,"Unknown","7.14","","","Unknown","4","unknown","unknown",0.860788383116328,0.860788383116328,NA,9285017.08748489,9903013.42156335,11719150.1766593,9831259.9318767,3,4,11193579.6301025,12244720.7232162,22370.2992146015,13679397.6974063,12208924.5467282,10765470.2754604,8897049.58829296,7740609.2757718
"62",696.5222,"Unknown","7.13","[161][M]+","[M+NH4]+ 678.492","Unknown","4","unknown","unknown",0.181138121173939,0.181138121173939,NA,24247659.271295,40922993.0399177,21755137.8603398,41318293.5787795,3,4,11395201.5873191,32115074.1333605,5875545.91661784,47604815.4478827,42817097.1936546,42463568.8075432,38238287.8084571,40173018.3500158
"63",697.5279,"Unknown","7.13","[161][M+1]+","","Unknown","4","unknown","unknown",0.342084119557505,0.342084119557505,NA,11211058.9711235,16852419.078579,11891951.0468584,16736474.360443,2,4,19197905.2351798,4585996.85853709,783701.482062569,20276632.3087147,16701474.9975705,19013537.6789379,14923189.9144922,16771473.7233156
"64",697.5343,"Unknown","7.13","","[M+K+CF3COOH]+ 524.583 [M+Na+CF3COOH]+ 540.557 [M+NH4+CF3COOH]+ 545.512 [M+H+CF3COOH]+ 562.539","Unknown","4","unknown","unknown",0.676760664586663,0.676760664586663,NA,13811953.5316791,15882825.8096101,17331839.3039266,15929474.3067898,3,4,17149196.0728789,17514482.5349743,647980.840510541,19936154.6783528,15955014.9535272,18274880.1686226,13397474.4562383,15903933.6600524
"65",701.4794,"Unknown","7.14","[162][M]+","[M+Na]+ 678.492","Unknown","4","unknown","unknown",0.711900904417391,0.711900904417391,NA,7449740.99757214,8579113.54591857,9057794.56038973,7926707.68478976,3,4,11600521.008303,8143080.25523436,82853.8612061326,9972508.86554509,12284187.9003917,8107521.95813313,6178850.9137031,7745893.41144639
"66",701.4859,"Unknown","7.14","","[M+Na]+ 678.492","Unknown","4","unknown","unknown",0.586819359404214,0.586819359404214,NA,6770950.05393503,8329452.22939306,7929815.69855995,7791995.59609746,3,4,11145614.6379686,7802756.18622929,78554.1806516239,8056875.21089062,11833265.6197055,7940304.8114305,5900552.10567185,7643686.38076442
"67",702.4836,"Unknown","7.13","[162][M+1]+","","Unknown","4","unknown","unknown",0.848067878699301,0.848067878699301,NA,2777267.03164004,3011739.37408655,3130206.88521955,2633826.51883147,3,4,4819472.29086421,3276904.04964222,29182.0652568489,2983509.72079688,4708094.83794106,2851835.38076061,2071209.62074219,2415817.65690233
"68",227.1992,"226.193283","5.85","[11][M+2]+",""," Myristoleic acid ","1","Blood","HMDB02000 ",0.713918878456253,0.713918878456253,NA,17105812.5601635,21341587.783423,14571068.1352454,13301756.7667816,4,4,30981581.8669449,8299532.10321847,20173186.4324523,8968949.83803853,15055110.9011767,49511574.9745991,11548402.6323866,9251262.62552966
"69",806.5647,"805.555115","7.19","",""," Lactosylceramide (d18:1/12:0) ","4","Blood","HMDB04866 ",0.351869549516884,0.351869549516884,NA,537928070.480194,267827103.534606,512502900.486609,276930867.816934,4,2,7240422.63138032,627394289.62708,1119466058.31618,397611511.346139,0,160101728.798234,393760006.835633,517446678.504556
"70",190.1257,"Unknown","6.74","","","Unknown","5","unknown","unknown",0.732884517595945,0.732884517595945,NA,18362404.6356056,14364427.7316592,13777080.8842697,14399369.9885212,4,3,42520703.0329475,22409949.5714993,5144212.19704013,3374753.74093542,7707674.09477549,21091065.8822669,290861.329092812,28368109.6205016
"71",227.1276,"Unknown","6.73","","","Unknown","5","unknown","unknown",0.815620142121804,0.815620142121804,NA,6589436.32384468,7534326.40270736,8001187.47229465,8174069.82918065,4,3,8289613.89211566,7712761.05247363,8776183.93937884,1579186.4114106,3442363.8753275,12905775.7830338,29441.3198348465,13759724.6326333
"72",259.2167,"Unknown","6.75","","","Unknown","5","unknown","unknown",0.893943351286498,0.893943351286498,NA,7502479.38396717,8057477.0316129,6738070.50606875,8759547.73136726,4,4,14917830.9147718,7220127.35888955,6256013.65324794,1615945.60895937,5012555.7695662,13261043.9310646,1449768.7326525,12506539.6931683
"73",271.1535,"Unknown","6.72","","","Unknown","5","unknown","unknown",0.913333858747247,0.913333858747247,NA,10080896.8761616,10720090.5252282,12164649.9686888,11750302.6099462,4,3,12728178.2970163,11601121.6403612,13038688.4632006,2955599.10406831,4314579.2727728,19300281.770739,79475.110281287,19186025.9471196
"74",279.6452,"Unknown","6.74","[37][M]2+","","Unknown","5","unknown","unknown",0.18024711058737,0.18024711058737,NA,7293359.74595431,3021631.47328256,6625192.60933056,2500180.74450733,4,2,6079674.25571287,13161468.8930402,2761584.87211594,7170710.96294826,4955266.53746295,7055654.87410237,45094.9515517155,30509.5300132235
"75",280.1487,"Unknown","6.74","[37][M+1]2+","","Unknown","5","unknown","unknown",0.167157484822659,0.167157484822659,NA,1594942.5538552,634963.65488367,1371661.10234935,522672.141322364,4,2,1447004.51192173,2950068.23692813,686379.773793943,1296317.69277698,999800.451577768,1494510.33688995,0,45543.8310669598
"76",309.6755,"Unknown","6.75","","","Unknown","5","unknown","unknown",0.249879770471419,0.249879770471419,NA,2571159.51395825,1237704.44709999,2265854.98595007,1151897.01187009,4,2,1915666.38330416,4849418.20589392,903509.878038939,2616043.58859599,1985506.96401095,2563281.77729468,83741.9873650944,318287.059729235
"77",375.2498,"374.245697","6.73","",""," Calcitroic acid ","5","Not Available","HMDB06472 ",0.80728229925298,0.80728229925298,NA,9942982.60362347,11342301.587527,11427171.5134721,12111524.983355,4,3,14793346.3267676,9194255.00483295,13660088.0221112,2124241.06078213,7762076.40832138,16460973.5583885,177831.373425169,20968325.0099729
"78",397.2944,"Unknown","6.72","","[M+H]+ 396.287","Unknown","5","unknown","unknown",0.873638219468681,0.873638219468681,NA,15211878.6747492,16633762.4606354,17848573.8434074,17609132.5301019,4,3,20333034.3739512,15364113.3128637,20611350.7968887,4539016.21529331,7177669.41572458,28040595.6444791,435873.264472257,30880911.5178656
"79",227.1992,"226.193283","5.85","[11][M+2]+",""," Tsuzuic acid ","1","Not Available","HMDB05051 ",0.713918878456253,0.713918878456253,NA,17105812.5601635,21341587.783423,14571068.1352454,13301756.7667816,4,4,30981581.8669449,8299532.10321847,20173186.4324523,8968949.83803853,15055110.9011767,49511574.9745991,11548402.6323866,9251262.62552966
"80",414.3218,"413.314117","6.72","[82][M]+","[M+NH4]+ 396.287"," 3-Hydroxy-9-hexadecenoylcarnitine ","5","Not Available","HMDB13333 ",0.833655022943056,0.833655022943056,NA,14410575.0305316,16224122.7838789,16158812.4173598,17521214.0646224,4,3,18843646.8550294,13473977.9796901,21072158.6887607,4252516.59864612,7346153.6443933,27696274.4848514,519260.382126494,29334802.6241444
"81",415.3242,"Unknown","6.72","[82][M+1]+","","Unknown","5","unknown","unknown",0.892995678569031,0.892995678569031,NA,3219041.43714233,3485121.31523008,3566171.00965158,3716685.03514767,4,3,4387623.75455211,2744718.26475104,4948994.58013985,794829.149126304,1437463.79143249,5995906.27886285,0,6507115.190625
"82",419.276,"418.271912","6.72","[84][M]+","[M+Na]+ 396.287"," Simvastatin ","5","Blood","HMDB05007 ",0.989195633820013,0.989195633820013,NA,30173998.5049019,30380508.4786496,34004321.1953909,34134999.4931533,4,3,41748171.535916,26260470.8548659,43623134.8018889,9064216.82693687,19539892.9441772,48730106.0421295,1340577.70253863,51911457.225753
"83",420.2802,"Unknown","6.72","[84][M+1]+","","Unknown","5","unknown","unknown",0.995939731852022,0.995939731852022,NA,6977527.92484143,6995668.18090584,7642367.19082311,7813914.66692886,4,3,9508321.1982408,5776413.18340542,10506137.8315737,2119239.48614576,4788929.90915804,10838899.4246997,97942.2562500301,12256901.1335156
"84",463.3034,"Unknown","6.71","","","Unknown","5","unknown","unknown",0.667657670605843,0.667657670605843,NA,33574791.1518598,41139171.2504686,37531984.9897044,38552562.5758284,4,4,47205362.4762234,31535257.8135761,43528712.1658327,12029832.1518069,20084709.9274273,57020415.2242294,13616846.4523788,73834713.3978389
"85",478.2931,"477.285553","6.74","[114][M]+","[M+H]+ 477.285"," LysoPE(0:0/18:2(9Z,12Z)) ","5","Not Available","HMDB11477 ",0.0667050288343745,0.0667050288343745,NA,17170914.5112683,35548343.5509163,16626437.8189556,33189636.2974731,2,4,24560733.3271467,8692142.31076444,3113348.17195555,32317434.2352065,44013910.7818634,31800190.8268558,34401660.9214754,31977611.6734707
"86",478.2931,"477.285553","6.74","[114][M]+","[M+H]+ 477.285"," LysoPE(18:2(9Z,12Z)/0:0) ","5","Not Available","HMDB11507 ",0.0667050288343745,0.0667050288343745,NA,17170914.5112683,35548343.5509163,16626437.8189556,33189636.2974731,2,4,24560733.3271467,8692142.31076444,3113348.17195555,32317434.2352065,44013910.7818634,31800190.8268558,34401660.9214754,31977611.6734707
"87",479.2947,"Unknown","6.74","[114][M+1]+","","Unknown","5","unknown","unknown",0.975598527043238,0.975598527043238,NA,8087331.89529708,7973189.79584588,7117656.49337224,7538020.7904681,3,4,6984815.04916393,17179950.4296008,934064.164843,7250497.93758055,10350198.5585625,7941647.5788305,6466519.04388484,7134394.00210571
"88",482.3236,"481.316833","6.75","[115][M]+",""," LysoPC(15:0) ","5","Blood","HMDB10381 ",0.941775480169069,0.941775480169069,NA,19624395.4178811,19906894.5380397,21627848.2102389,21291019.7456466,4,4,24276888.4994677,18978807.9210101,10836567.6638896,24405317.5871569,22354212.1927352,22366938.5868273,20227827.298558,14678600.0740383
"89",482.3236,"481.316833","6.75","[115][M]+",""," LysoPE(0:0/18:0) ","5","Not Available","HMDB11129 ",0.941775480169069,0.941775480169069,NA,19624395.4178811,19906894.5380397,21627848.2102389,21291019.7456466,4,4,24276888.4994677,18978807.9210101,10836567.6638896,24405317.5871569,22354212.1927352,22366938.5868273,20227827.298558,14678600.0740383
"90",227.1992,"226.193283","5.85","[11][M+2]+",""," trans-Tetra-dec-2-enoic acid ","1","Not Available","HMDB10732 ",0.713918878456253,0.713918878456253,NA,17105812.5601635,21341587.783423,14571068.1352454,13301756.7667816,4,4,30981581.8669449,8299532.10321847,20173186.4324523,8968949.83803853,15055110.9011767,49511574.9745991,11548402.6323866,9251262.62552966
"91",482.3236,"481.316833","6.75","[115][M]+",""," LysoPE(18:0/0:0) ","5","Not Available","HMDB11130 ",0.941775480169069,0.941775480169069,NA,19624395.4178811,19906894.5380397,21627848.2102389,21291019.7456466,4,4,24276888.4994677,18978807.9210101,10836567.6638896,24405317.5871569,22354212.1927352,22366938.5868273,20227827.298558,14678600.0740383
"92",483.3277,"Unknown","6.76","[115][M+1]+","","Unknown","5","unknown","unknown",0.69791519781339,0.69791519781339,NA,3654040.95025599,4222500.09045916,4579941.91455058,4424923.59798321,3,4,5409828.12380694,3809109.8204589,46451.8481158538,5350774.00864226,5014612.36159291,5119427.67307226,3835234.8343735,2920725.49279795
"93",500.2733,"499.269897","6.74","","[M+Na]+ 477.285"," LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z)) ","5","Not Available","HMDB11489 ",0.888387505857793,0.888387505857793,NA,10122118.8029067,11028837.8095703,6192629.8763046,10331015.7586206,2,4,9823722.74658531,25855406.7740762,2247808.68494141,2561537.00602389,17742651.7095705,11556257.6326842,5710668.01146946,9105773.88455692
"94",500.2733,"499.269897","6.74","","[M+Na]+ 477.285"," LysoPE(20:5(5Z,8Z,11Z,14Z,17Z)/0:0) ","5","Not Available","HMDB11519 ",0.888387505857793,0.888387505857793,NA,10122118.8029067,11028837.8095703,6192629.8763046,10331015.7586206,2,4,9823722.74658531,25855406.7740762,2247808.68494141,2561537.00602389,17742651.7095705,11556257.6326842,5710668.01146946,9105773.88455692
"95",505.3106,"Unknown","6.77","[122][M+1]+","","Unknown","5","unknown","unknown",0.581933724286496,0.581933724286496,NA,2069675.18367169,1623807.65449802,2065535.89487671,1595617.87712227,4,3,2659007.90996793,1927993.95132756,1488621.03496541,2203077.83842585,3256390.99206157,2192052.59285156,47603.8716859747,999183.161392973
"96",512.4155,"Unknown","6.77","","[M+NH4]+ 494.382","Unknown","5","unknown","unknown",0.807087696597125,0.807087696597125,NA,12008250.7952169,11315431.9161674,12646476.9568035,12123650.0385108,4,4,15098447.510086,11312389.9082076,13980564.0053994,7641601.75717477,10952894.638739,15487664.496168,5526763.09147989,13294405.4382826
"97",517.371,"Unknown","6.76","","[M+Na]+ 494.382","Unknown","5","unknown","unknown",0.241373926928981,0.241373926928981,NA,3673163.15791788,7347665.65079772,3623295.76501057,6429756.29781083,4,4,5413633.61008299,5210571.25030793,2036020.27971322,2032427.49156738,2505240.44451074,4977655.11715623,7881857.47846544,14025909.5630585
"98",520.3248,"Unknown","6.74","[128][M]+","[M+H]+ 519.329","Unknown","5","unknown","unknown",0.125936464828005,0.125936464828005,NA,238022293.505414,528769599.825857,197007878.999673,530178846.024092,2,4,387693974.704526,6321783.29481926,2294674.00521781,555778742.017092,450853617.036952,514962529.681972,545395162.366211,603867090.218292
"99",520.3408,"519.33252","6.74","","[M+H]+ 519.329"," LysoPC(18:2(9Z,12Z)) ","5","Blood","HMDB10386 ",0.263428332189522,0.263428332189522,NA,825089684.013142,424096325.685321,737459032.347474,411298201.287099,4,2,660398310.678247,1564069971.62719,261370699.730435,814519754.016701,642558337.294811,762213601.147427,111575299.01966,180038065.279388
"100",520.3749,"Unknown","6.74","","[M+H]+ 519.368","Unknown","5","unknown","unknown",0.774009210069693,0.774009210069693,NA,11181985.9458036,9989701.56275606,9341801.09123971,10106442.7114739,3,4,8891857.94616754,21893220.2766478,4151121.32408702,9791744.23631188,8855909.71561463,9755849.59871213,10457035.8242356,10890011.1124619
"101",227.2,"226.193283","5.83","",""," 5-Tetradecenoic acid ","1","Blood","HMDB00499 ",0.713219216851913,0.713219216851913,NA,17059441.7110602,21291475.5401442,14548503.666985,13273313.1313535,4,4,30865721.4076761,8275038.10259468,20137346.9673793,8959660.36659062,15003630.3329182,49370913.6655493,11542995.9297889,9248362.23232067
"102",521.3358,"Unknown","6.74","[128][M+1]+","","Unknown","5","unknown","unknown",0.769438951153431,0.769438951153431,NA,219443215.045266,196371746.031812,197621307.442933,198269838.895583,4,4,173456427.87069,411820962.691847,70709282.6033521,221786187.015175,169403214.833728,197181427.632523,199358250.158643,219544091.502353
"103",521.3392,"Unknown","6.74","","[M+H]+ 520.334","Unknown","5","unknown","unknown",0.801781210477953,0.801781210477953,NA,227536963.439684,206519988.218573,202361366.084828,207720961.406051,4,4,183138167.504865,434789773.577965,70635348.0111172,221584564.66479,178499322.399798,209195001.194201,206246921.617902,232138707.662392
"104",539.3132,"Unknown","6.75","[133][M]2+","","Unknown","5","unknown","unknown",0.475561490402493,0.475561490402493,NA,13856514.9764714,8678272.9748348,10965388.7956392,9975861.39205647,4,3,10119734.879108,31323163.5015803,2172118.81302672,11811042.7121704,8861655.3876484,11090067.3964645,11929237.5306526,2832131.58457361
"105",539.8159,"Unknown","6.75","[133][M+1]2+","","Unknown","5","unknown","unknown",0.320010699488865,0.320010699488865,NA,7957136.16051437,4367339.1393753,7596691.30993989,5018143.60280509,4,3,8369870.80358085,15481116.5285183,1154045.49365935,6823511.81629893,1266260.95482582,6166808.39706522,4636278.9768047,5400008.22880547
"106",542.3185,"Unknown","6.74","[136][M]+","[M+Na]+ 519.329","Unknown","5","unknown","unknown",0.188032171826537,0.188032171826537,NA,320840728.008988,145999654.673149,305743558.351768,131209799.668216,4,2,300177153.181452,553335639.524553,118540155.807866,311309963.522084,307027720.35253,14551299.0036357,16896642.0783085,245522957.258123
"107",542.3201,"541.316833","6.74","","[M+Na]+ 519.329"," LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)) ","5","Blood","HMDB10397 ",0.78392120926267,0.78392120926267,NA,297262126.531315,264252414.362365,306028810.732778,273855099.156205,3,4,300109132.440963,553230051.378792,23760833.2809141,311948489.024592,306948953.758366,301882224.523931,202350505.378684,245827973.788479
"108",542.3238,"541.316833","6.74","","[M+Na]+ 519.329"," LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)) ","5","Blood","HMDB10397 ",0.578018243959229,0.578018243959229,NA,320776615.310198,264114189.719485,305885066.73207,273783557.715996,4,4,299946251.548846,552793936.769216,118542391.007436,311823881.915293,306605482.834536,301947449.647373,202284160.611414,245619665.784618
"109",542.3574,"Unknown","6.74","","[M+Na]+ 519.368","Unknown","5","unknown","unknown",0.0809748275693749,0.0809748275693749,NA,9610243.25281774,2623672.16090984,9346457.14582951,1359538.06035434,4,1,9396938.33370703,16587628.1999505,3160430.51966145,9295975.95795199,515224.048289773,2102262.11875792,616814.001950757,7260388.47464093
"110",543.3209,"Unknown","6.74","[136][M+1]+","","Unknown","5","unknown","unknown",0.419847086004865,0.419847086004865,NA,86391129.4962238,60737399.9076578,82015220.7090399,73001742.7481612,4,3,79971384.8953564,150120975.322686,31413101.244129,84059056.5227234,83776632.8686965,79574813.701035,13169481.2656124,66428671.7952873
